name,category,produced,output,input_goods,input_amounts,no_upkeep,required_pop_type,required_pop_amount,source_kind,building,production_method_group,production_method_group_index,production_efficiency_modifier,adjusted_output,output_value,input_cost,profit,profit_margin_percent,missing_price_goods,population_basis,output_per_population,source_file,source_line,source_layer,source_mod,source_mode,source_history
pp_alum_quarry_base_alum,building_maintenance,alum,0.08,[],[],false,,,inline,alum_quarry,alum_quarry:unique_production_methods:0,0,0.0,0.08,0.24,0.0,0.24,,[],1.0,0.08,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_quarry_no_primary,building_maintenance,,,[],[],false,,,inline,alum_quarry,alum_quarry:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_quarry_alum,building_maintenance,alum,0.424,"[""lumber"",""tools""]","[0.197,0.255]",false,,,inline,alum_quarry,alum_quarry:unique_production_methods:1,1,0.0,0.424,1.272,1.1735,0.09850000000000003,8.393694077545806,[],1.0,0.424,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_quarry_no_secondary,building_maintenance,,,[],[],false,,,inline,alum_quarry,alum_quarry:unique_production_methods:2,2,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_quarry_stone,building_maintenance,stone,0.168,"[""lumber"",""tools""]","[0.04,0.03]",false,,,inline,alum_quarry,alum_quarry:unique_production_methods:2,2,0.0,0.168,0.168,0.1675,0.0005000000000000004,0.2985074626865674,[],1.0,0.168,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_quarry_clay,building_maintenance,clay,0.264,"[""lumber"",""tools""]","[0.03,0.02]",false,,,inline,alum_quarry,alum_quarry:unique_production_methods:2,2,0.0,0.264,0.132,0.1175,0.014500000000000013,12.340425531914907,[],1.0,0.264,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_quarry.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_works_base_alum,building_maintenance,alum,0.08,[],[],false,,,inline,alum_works,alum_works:unique_production_methods:0,0,0.0,0.08,0.24,0.0,0.24,,[],1.0,0.08,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_works_no_primary,building_maintenance,,,[],[],false,,,inline,alum_works,alum_works:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_works_alum,building_maintenance,alum,0.672,"[""lumber"",""tools"",""coal""]","[0.327,0.346,0.077]",false,,,inline,alum_works,alum_works:unique_production_methods:1,1,0.0,0.672,2.016,1.8507499999999997,0.16525000000000034,8.928812643522917,[],1.0,0.672,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_works_no_secondary,building_maintenance,,,[],[],false,,,inline,alum_works,alum_works:unique_production_methods:2,2,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_works_stone,building_maintenance,stone,0.16,"[""lumber"",""tools""]","[0.04,0.03]",false,,,inline,alum_works,alum_works:unique_production_methods:2,2,0.0,0.16,0.16,0.1675,-0.007500000000000007,-4.4776119402985115,[],1.0,0.16,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_alum_works_clay,building_maintenance,clay,0.252,"[""lumber"",""tools""]","[0.03,0.02]",false,,,inline,alum_works,alum_works:unique_production_methods:2,2,0.0,0.252,0.126,0.1175,0.008500000000000008,7.234042553191496,[],1.0,0.252,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_alum_works.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_amber_collector_base_amber,building_maintenance,amber,0.039,[],[],false,,,inline,amber_collector,amber_collector:unique_production_methods:0,0,0.0,0.039,0.156,0.0,0.156,,[],1.0,0.039,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_amber_collector_no_beach_gathering,building_maintenance,,,[],[],false,,,inline,amber_collector,amber_collector:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_amber_collector_basket_gathering,building_maintenance,amber,0.087,"[""fiber_crops"",""tools""]","[0.084,0.042]",false,,,inline,amber_collector,amber_collector:unique_production_methods:1,1,0.0,0.087,0.348,0.3045,0.04349999999999998,14.28571428571428,[],1.0,0.087,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_amber_collector_no_sand,building_maintenance,,,[],[],false,,,inline,amber_collector,amber_collector:unique_production_methods:2,2,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_amber_collector_sand_horses,building_maintenance,sand,0.288,"[""horses""]",[0.04],false,,,inline,amber_collector,amber_collector:unique_production_methods:2,2,0.0,0.288,0.144,0.12,0.023999999999999994,19.999999999999996,[],1.0,0.288,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_amber_collector_sand_livestock,building_maintenance,sand,0.288,"[""livestock""]",[0.08],false,,,inline,amber_collector,amber_collector:unique_production_methods:2,2,0.0,0.288,0.144,0.12,0.023999999999999994,19.999999999999996,[],1.0,0.288,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_amber_collector.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_bog_iron_smelter_blast_furnace_maintenance,building_maintenance,iron,0.32,"[""coal"",""tools""]","[0.39,0.05]",false,,,inline,bog_iron_smelter_blast_furnace,bog_iron_smelter_blast_furnace:unique_production_methods:0,0,0.0,0.32,1.12,0.9425,0.1775000000000001,18.832891246684362,[],1.0,0.32,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_bog_iron_smelter_blast_furnace.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_bog_iron_smelter_blast_furnace.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_bog_iron_smelter_blast_furnace_finery,building_maintenance,iron,0.39,"[""coal"",""tools"",""lumber""]","[0.43,0.06,0.06]",false,,,inline,bog_iron_smelter_blast_furnace,bog_iron_smelter_blast_furnace:unique_production_methods:0,0,0.0,0.39,1.365,1.16,0.20500000000000007,17.672413793103456,[],1.0,0.39,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_bog_iron_smelter_blast_furnace.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_bog_iron_smelter_blast_furnace.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_bog_iron_smelter_coke_blast_furnace_maintenance,building_maintenance,iron,0.41,"[""coal"",""tools"",""lumber""]","[0.4,0.08,0.08]",false,,,inline,bog_iron_smelter_coke_blast_furnace,bog_iron_smelter_coke_blast_furnace:unique_production_methods:0,0,0.0,0.41,1.4349999999999998,1.2000000000000002,0.23499999999999965,19.583333333333304,[],1.0,0.41,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_bog_iron_smelter_coke_blast_furnace.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_bog_iron_smelter_coke_blast_furnace.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_bog_iron_smelter_hot_blast_refining_maintenance,building_maintenance,iron,0.46,"[""coal"",""tools"",""lumber""]","[0.45,0.1,0.09]",false,,,inline,bog_iron_smelter_coke_blast_furnace,bog_iron_smelter_coke_blast_furnace:unique_production_methods:0,0,0.0,0.46,1.61,1.3825,0.22750000000000004,16.455696202531648,[],1.0,0.46,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_bog_iron_smelter_coke_blast_furnace.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_bog_iron_smelter_coke_blast_furnace.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
