name,category,icon,price,price_gold,price_source,effective_price,effective_price_gold,effective_price_source,price_kind,pop_type,employment_size,employment_size_key,max_levels,obsolete_buildings,possible_production_methods,unique_production_methods,unique_production_method_groups,source_file,source_line,source_layer,source_mod,source_mode,source_history
qalat_al_mashwar,cultural_category,,,,,,,,unresolved,nobles,,normal_noble_employment,2,[],"[""qalat_al_mashwar_maintenance""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_qalat_al_mashwar.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/building_types/unique_buildings.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":5055,""mod_name"":null,""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_qalat_al_mashwar.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
german_river_toll_castle,trade_category,,,,,,,,unresolved,burghers,,small_burgher_employment,1,[],"[""basic_castle_maintenance""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_german_river_toll_castle.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/building_types/unique_buildings.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":5087,""mod_name"":null,""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_german_river_toll_castle.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
german_mountain_toll_castle,trade_category,,,,,,,,unresolved,burghers,,small_burgher_employment,1,[],"[""basic_castle_maintenance""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_german_mountain_toll_castle.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/building_types/unique_buildings.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":5129,""mod_name"":null,""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_german_mountain_toll_castle.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
hippodrome,cultural_category,,build_hippodrome_price,2000.0,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/prices/01_buildings.txt,build_hippodrome_price,2000.0,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/prices/01_buildings.txt,explicit,laborers,,construction_employment,1,[],"[""hippodrome_maintenance""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_hippodrome.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/building_types/unique_buildings.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":5172,""mod_name"":null,""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_hippodrome.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
porto_pisano,naval_category,,,,,,,,unresolved,burghers,,trade_employment,porto_pisano_max_level,[],[],"[""porto_pisano_maintenance""]","[[""porto_pisano_maintenance""]]",/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_porto_pisano.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/building_types/unique_buildings.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":5214,""mod_name"":null,""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_porto_pisano.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
gymnasium_building,cultural_category,,,,,,,,unresolved,clergy,,huge_religious_building_employment,1,[],"[""pp_university_maintenance""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/pp_culture_building_adjustments.txt,105,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/pp_culture_building_adjustments.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":105,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
hsa_burgtor,defense_category,,,,,,,,unresolved,soldiers,,castle_employment,2,[],"[""burgtor_maintenance""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_hsa_burgtor.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/building_types/unique_buildings.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":5318,""mod_name"":null,""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_hsa_burgtor.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
toll_castle,estate_category,,,,,,,,unresolved,nobles,,minor_noble_employment,estate_building_single_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_toll_castle.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":4,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_toll_castle.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
nobility_fortifications,estate_category,,,,,,,,unresolved,nobles,,minor_noble_employment,estate_building_single_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_nobility_fortifications.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":43,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_nobility_fortifications.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
rotten_borough,estate_category,,,,,,,,unresolved,nobles,,minor_noble_employment,estate_building_single_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_rotten_borough.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":85,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_rotten_borough.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
noble_villa,estate_category,,,,,,,,unresolved,nobles,,minor_noble_employment,estate_building_stackable_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_noble_villa.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":140,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_noble_villa.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
local_noble_delegation,estate_category,,,,,,,,unresolved,nobles,,estate_nobles_employment,estate_building_single_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_local_noble_delegation.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":176,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_local_noble_delegation.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
nobles_recruitment_center,estate_category,,,,,,,,unresolved,nobles,,minor_noble_employment,estate_building_single_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_nobles_recruitment_center.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":212,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_nobles_recruitment_center.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
local_estates,estate_category,,,,,,,,unresolved,nobles,,tiny_estate_noble_employment,estate_building_stackable_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_local_estates.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":251,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_local_estates.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
noble_courts,estate_category,,,,,,,,unresolved,nobles,,minor_noble_employment,estate_building_single_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_noble_courts.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":287,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_noble_courts.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
nobles_mansion,estate_category,,,,,,,,unresolved,nobles,,minor_noble_employment,estate_building_single_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_nobles_mansion.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":320,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_nobles_mansion.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
nobled_sponsored_temple,estate_category,,,,,,,,unresolved,clergy,,estate_clergy_employment,estate_building_single_level,[],"[""estate_building_input""]",[],[],/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_nobled_sponsored_temple.txt,2,constructor,Prosper or Perish Constructor,INJECT,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/estate_buildings.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":356,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""},{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_nobled_sponsored_temple.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""INJECT""}]"
